danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,primary_artist
0.447,0.164,11,-12.997,1,0.0299,0.912,1.98e-6,0.107,0.348,74.899,audio_features,3DlDocuWwiY9SWHZRLs6UB,spotify:track:3DlDocuWwiY9SWHZRLs6UB,https://api.spotify.com/v1/tracks/3DlDocuWwiY9SWHZRLs6UB,https://api.spotify.com/v1/audio-analysis/3DlDocuWwiY9SWHZRLs6UB,55903,3,Two Weeks in December,Skullcrusher
0.669,0.0809,0,-17.282,1,0.0365,0.983,0.41,0.114,0.0922,114.355,audio_features,2LXtyj95dK56ENS1QLt4IB,spotify:track:2LXtyj95dK56ENS1QLt4IB,https://api.spotify.com/v1/tracks/2LXtyj95dK56ENS1QLt4IB,https://api.spotify.com/v1/audio-analysis/2LXtyj95dK56ENS1QLt4IB,160093,3,Beach Baby,Bon Iver
0.44,0.508,3,-7.821,1,0.0274,0.536,0.525,0.0903,0.217,81.097,audio_features,24bzJwjGBWtGCs7xKIKQsB,spotify:track:24bzJwjGBWtGCs7xKIKQsB,https://api.spotify.com/v1/tracks/24bzJwjGBWtGCs7xKIKQsB,https://api.spotify.com/v1/audio-analysis/24bzJwjGBWtGCs7xKIKQsB,219453,4,Wildflower,Beach House
0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909,audio_features,46RNrAkGsqWTDrv2ZPOAbx,spotify:track:46RNrAkGsqWTDrv2ZPOAbx,https://api.spotify.com/v1/tracks/46RNrAkGsqWTDrv2ZPOAbx,https://api.spotify.com/v1/audio-analysis/46RNrAkGsqWTDrv2ZPOAbx,277677,3,Moon Song,Phoebe Bridgers
0.662,0.488,9,-6.894,1,0.0682,0.782,0,0.102,0.817,117.913,audio_features,0mflMxspEfB0VbI1kyLiAv,spotify:track:0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,182347,4,Stick Season,Noah Kahan
0.777,0.606,5,-8.962,1,0.244,0.077,0,0.173,0.322,97.021,audio_features,420YNfW7CqKMkQYcpq3LX7,spotify:track:420YNfW7CqKMkQYcpq3LX7,https://api.spotify.com/v1/tracks/420YNfW7CqKMkQYcpq3LX7,https://api.spotify.com/v1/audio-analysis/420YNfW7CqKMkQYcpq3LX7,112000,4,Big Gretch,Gmac Cash
0.704,0.504,1,-6.749,1,0.223,0.0405,4.22e-4,0.139,0.0713,82.537,audio_features,29YW2xXlo6Pc6M0SBTCXYN,spotify:track:29YW2xXlo6Pc6M0SBTCXYN,https://api.spotify.com/v1/tracks/29YW2xXlo6Pc6M0SBTCXYN,https://api.spotify.com/v1/audio-analysis/29YW2xXlo6Pc6M0SBTCXYN,221406,4,More M’s,Drake
0.649,0.467,5,-6.589,1,0.0304,0.874,1.68e-5,0.114,0.353,106.549,audio_features,7AkPusgKsrTqbOcTTbRnFr,spotify:track:7AkPusgKsrTqbOcTTbRnFr,https://api.spotify.com/v1/tracks/7AkPusgKsrTqbOcTTbRnFr,https://api.spotify.com/v1/audio-analysis/7AkPusgKsrTqbOcTTbRnFr,154773,4,Halloween,Novo Amor
0.61,0.687,9,-7.24,0,0.262,0.659,1.14e-6,0.174,0.441,82.489,audio_features,5jcbcNw3MnXSEhYqXM3pcC,spotify:track:5jcbcNw3MnXSEhYqXM3pcC,https://api.spotify.com/v1/tracks/5jcbcNw3MnXSEhYqXM3pcC,https://api.spotify.com/v1/audio-analysis/5jcbcNw3MnXSEhYqXM3pcC,209864,4,Shootouts In Soho (feat. A$AP Rocky & Stove God Cooks),Westside Gunn
0.42,0.701,1,-7.582,0,0.339,0.832,0,0.103,0.671,79.716,audio_features,5sxRbu2Oi9lgmLO8taA3Rf,spotify:track:5sxRbu2Oi9lgmLO8taA3Rf,https://api.spotify.com/v1/tracks/5sxRbu2Oi9lgmLO8taA3Rf,https://api.spotify.com/v1/audio-analysis/5sxRbu2Oi9lgmLO8taA3Rf,349040,4,"327 (feat. Tyler, The Creator & Billie Essco)",Westside Gunn
0.366,0.772,11,-8.197,0,0.0438,0.161,0.0887,0.11,0.51,175.96,audio_features,3Ya357rg6humSfjzHxpdJ2,spotify:track:3Ya357rg6humSfjzHxpdJ2,https://api.spotify.com/v1/tracks/3Ya357rg6humSfjzHxpdJ2,https://api.spotify.com/v1/audio-analysis/3Ya357rg6humSfjzHxpdJ2,225155,4,Whatever Fits Together,Skullcrusher
0.642,0.533,2,-7.45,1,0.266,0.0104,1.08e-4,0.251,0.112,120.041,audio_features,45pUWUeEWGoSdH6UF162G8,spotify:track:45pUWUeEWGoSdH6UF162G8,https://api.spotify.com/v1/tracks/45pUWUeEWGoSdH6UF162G8,https://api.spotify.com/v1/audio-analysis/45pUWUeEWGoSdH6UF162G8,225439,4,Broke Boys,Drake
0.599,0.793,11,-8.326,0,0.403,0.446,0,0.441,0.808,93.691,audio_features,2l7IXXGf3d9lcBsDBDQkx9,spotify:track:2l7IXXGf3d9lcBsDBDQkx9,https://api.spotify.com/v1/tracks/2l7IXXGf3d9lcBsDBDQkx9,https://api.spotify.com/v1/audio-analysis/2l7IXXGf3d9lcBsDBDQkx9,140600,4,Big Pussy,BROCKHAMPTON
0.683,0.468,9,-10.058,0,0.0743,0.87,0.673,0.108,0.47,117.095,audio_features,1w327AHTCoChRIkJUprAnV,spotify:track:1w327AHTCoChRIkJUprAnV,https://api.spotify.com/v1/tracks/1w327AHTCoChRIkJUprAnV,https://api.spotify.com/v1/audio-analysis/1w327AHTCoChRIkJUprAnV,57496,4,Mirage,Orion Sun
0.824,0.453,3,-9.604,0,0.0968,0.146,0.0273,0.0896,0.552,119.959,audio_features,34ZAzO78a5DAVNrYIGWcPm,spotify:track:34ZAzO78a5DAVNrYIGWcPm,https://api.spotify.com/v1/tracks/34ZAzO78a5DAVNrYIGWcPm,https://api.spotify.com/v1/audio-analysis/34ZAzO78a5DAVNrYIGWcPm,181831,4,Shirt,SZA
0.41,0.303,11,-11.315,1,0.0367,0.122,0.00201,0.123,0.114,178.141,audio_features,6uYf05g0HXNsjB1JEhaaVl,spotify:track:6uYf05g0HXNsjB1JEhaaVl,https://api.spotify.com/v1/tracks/6uYf05g0HXNsjB1JEhaaVl,https://api.spotify.com/v1/audio-analysis/6uYf05g0HXNsjB1JEhaaVl,175618,4,Someone New,Sonder
0.647,0.387,8,-7.173,1,0.25,0.925,0.0288,0.104,0.397,120.039,audio_features,0cJTBlSiodwtdA5vdIbHhB,spotify:track:0cJTBlSiodwtdA5vdIbHhB,https://api.spotify.com/v1/tracks/0cJTBlSiodwtdA5vdIbHhB,https://api.spotify.com/v1/audio-analysis/0cJTBlSiodwtdA5vdIbHhB,193672,5,Pretend Lovers,Montell Fish
0.935,0.539,9,-7.57,1,0.137,0.0744,1.29e-6,0.0781,0.177,102.059,audio_features,7tIDC0VeAl5xOEgzuFK7W9,spotify:track:7tIDC0VeAl5xOEgzuFK7W9,https://api.spotify.com/v1/tracks/7tIDC0VeAl5xOEgzuFK7W9,https://api.spotify.com/v1/audio-analysis/7tIDC0VeAl5xOEgzuFK7W9,138028,4,Chuck Taylor,Connor Price
0.765,0.572,11,-6.153,0,0.128,0.226,0,0.192,0.475,140.013,audio_features,5OzgCc3gQsqchX95k1C1Qa,spotify:track:5OzgCc3gQsqchX95k1C1Qa,https://api.spotify.com/v1/tracks/5OzgCc3gQsqchX95k1C1Qa,https://api.spotify.com/v1/audio-analysis/5OzgCc3gQsqchX95k1C1Qa,110938,4,Spinnin,Connor Price
0.669,0.783,0,-5.68,0,0.0855,8.74e-4,0.00161,0.732,0.585,108.973,audio_features,6uQlFweRhdbvGZZcVQKX8L,spotify:track:6uQlFweRhdbvGZZcVQKX8L,https://api.spotify.com/v1/tracks/6uQlFweRhdbvGZZcVQKX8L,https://api.spotify.com/v1/audio-analysis/6uQlFweRhdbvGZZcVQKX8L,191833,4,Turn Off The Light,Kim Petras
0.835,0.79,1,-7.109,1,0.0834,0.048,2.07e-6,0.107,0.703,76.976,audio_features,6gxJg7WCL5xdQCyhm4COF2,spotify:track:6gxJg7WCL5xdQCyhm4COF2,https://api.spotify.com/v1/tracks/6gxJg7WCL5xdQCyhm4COF2,https://api.spotify.com/v1/audio-analysis/6gxJg7WCL5xdQCyhm4COF2,155846,4,Drizzy Draco,Maxo Kream
0.51,0.833,8,-4.095,1,0.0984,5.31e-4,0,0.122,0.51,176.846,audio_features,4nYUJ36Qj9hIY9mKj8QZFF,spotify:track:4nYUJ36Qj9hIY9mKj8QZFF,https://api.spotify.com/v1/tracks/4nYUJ36Qj9hIY9mKj8QZFF,https://api.spotify.com/v1/audio-analysis/4nYUJ36Qj9hIY9mKj8QZFF,192073,4,Frankenstein,Rina Sawayama
0.724,0.715,0,-3.776,1,0.116,0.0246,0.00276,0.441,0.645,119.162,audio_features,43bYs8QkPdCdy5esfnmU1T,spotify:track:43bYs8QkPdCdy5esfnmU1T,https://api.spotify.com/v1/tracks/43bYs8QkPdCdy5esfnmU1T,https://api.spotify.com/v1/audio-analysis/43bYs8QkPdCdy5esfnmU1T,181506,4,Comme Des Garçons (Like The Boys),Rina Sawayama
0.924,0.716,8,-7.158,0,0.0541,0.0177,1.15e-6,0.128,0.48,119.973,audio_features,3zb9k8UUuKz5tYmKJvNqQA,spotify:track:3zb9k8UUuKz5tYmKJvNqQA,https://api.spotify.com/v1/tracks/3zb9k8UUuKz5tYmKJvNqQA,https://api.spotify.com/v1/audio-analysis/3zb9k8UUuKz5tYmKJvNqQA,122880,4,Violet,Connor Price
0.792,0.603,5,-7.216,0,0.362,0.252,0,0.08,0.515,137.088,audio_features,35Rbqn962gEydsN1VKOC3T,spotify:track:35Rbqn962gEydsN1VKOC3T,https://api.spotify.com/v1/tracks/35Rbqn962gEydsN1VKOC3T,https://api.spotify.com/v1/audio-analysis/35Rbqn962gEydsN1VKOC3T,133307,4,Soho (feat. JID),WESTSIDE BOOGIE
0.615,0.702,11,-9.449,1,0.354,0.0146,1.58e-5,0.319,0.735,154.215,audio_features,4nRGrgAvCksN2AGk1cfK02,spotify:track:4nRGrgAvCksN2AGk1cfK02,https://api.spotify.com/v1/tracks/4nRGrgAvCksN2AGk1cfK02,https://api.spotify.com/v1/audio-analysis/4nRGrgAvCksN2AGk1cfK02,125067,4,JayJay-Z,Zelooperz
0.322,0.899,4,-4.457,1,0.0958,0.009,9.95e-6,0.591,0.407,165.908,audio_features,6BiECF48e7qu8Z81xJL7sB,spotify:track:6BiECF48e7qu8Z81xJL7sB,https://api.spotify.com/v1/tracks/6BiECF48e7qu8Z81xJL7sB,https://api.spotify.com/v1/audio-analysis/6BiECF48e7qu8Z81xJL7sB,185277,4,After The Earthquake,Alvvays
0.607,0.48,9,-7.833,1,0.635,0.451,0,0.357,0.142,171.332,audio_features,2pQUmVMJiuGx3Dh0daDcJz,spotify:track:2pQUmVMJiuGx3Dh0daDcJz,https://api.spotify.com/v1/tracks/2pQUmVMJiuGx3Dh0daDcJz,https://api.spotify.com/v1/audio-analysis/2pQUmVMJiuGx3Dh0daDcJz,152973,4,Big Black Truck (with JID),Dreamville
0.757,0.794,0,-4.535,1,0.214,0.0348,0,0.315,0.448,140.027,audio_features,0XwE208D5TzDLgCJUaYCFv,spotify:track:0XwE208D5TzDLgCJUaYCFv,https://api.spotify.com/v1/tracks/0XwE208D5TzDLgCJUaYCFv,https://api.spotify.com/v1/audio-analysis/0XwE208D5TzDLgCJUaYCFv,137195,4,Slip on a Banana Clip,$uicideboy$
0.755,0.763,1,-1.015,1,0.243,0.0175,0,0.689,0.621,80.015,audio_features,5LYjGMfcITu0nse2enQFPL,spotify:track:5LYjGMfcITu0nse2enQFPL,https://api.spotify.com/v1/tracks/5LYjGMfcITu0nse2enQFPL,https://api.spotify.com/v1/audio-analysis/5LYjGMfcITu0nse2enQFPL,102060,4,Fuck Your Culture,$uicideboy$
0.855,0.666,1,-4.921,1,0.193,0.228,4.33e-5,0.0835,0.581,85.024,audio_features,3w0Pr8rZSnYWiipV4hgfnh,spotify:track:3w0Pr8rZSnYWiipV4hgfnh,https://api.spotify.com/v1/tracks/3w0Pr8rZSnYWiipV4hgfnh,https://api.spotify.com/v1/audio-analysis/3w0Pr8rZSnYWiipV4hgfnh,197809,4,Feel No Pain (feat. Anderson .Paak & Raekwon),Freddie Gibbs
0.74,0.632,3,-6.153,0,0.164,0.586,0,0.114,0.844,96.005,audio_features,01doyoDfqqviVm1t8rA7I9,spotify:track:01doyoDfqqviVm1t8rA7I9,https://api.spotify.com/v1/tracks/01doyoDfqqviVm1t8rA7I9,https://api.spotify.com/v1/audio-analysis/01doyoDfqqviVm1t8rA7I9,205851,4,Dark Hearted,Freddie Gibbs
0.49,0.442,1,-9.063,1,0.0433,0.162,8.56e-6,0.107,0.358,169.057,audio_features,4bjV2aAMgfvS9CIgIQc6iQ,spotify:track:4bjV2aAMgfvS9CIgIQc6iQ,https://api.spotify.com/v1/tracks/4bjV2aAMgfvS9CIgIQc6iQ,https://api.spotify.com/v1/audio-analysis/4bjV2aAMgfvS9CIgIQc6iQ,206947,4,BAD FRUIT*,Jean Dawson
0.494,0.583,10,-10.506,0,0.289,0.433,1.39e-6,0.286,0.364,117.927,audio_features,3umzAtRU8JW5uXDPwPq8eE,spotify:track:3umzAtRU8JW5uXDPwPq8eE,https://api.spotify.com/v1/tracks/3umzAtRU8JW5uXDPwPq8eE,https://api.spotify.com/v1/audio-analysis/3umzAtRU8JW5uXDPwPq8eE,258245,4,Stars (feat. Yasiin Bey),JID
0.598,0.592,4,-7.607,0,0.381,0.0633,1.83e-6,0.1,0.471,156.903,audio_features,3Fi4yOHkFTfVzOE7Ac3AgN,spotify:track:3Fi4yOHkFTfVzOE7Ac3AgN,https://api.spotify.com/v1/tracks/3Fi4yOHkFTfVzOE7Ac3AgN,https://api.spotify.com/v1/audio-analysis/3Fi4yOHkFTfVzOE7Ac3AgN,204909,4,Raydar,JID
0.647,0.514,8,-10.05,1,0.0593,0.0655,0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693,4,Gangsta's Paradise,Coolio
0.911,0.637,8,-8.381,1,0.447,0.0409,3.68e-5,0.238,0.66,149.996,audio_features,75dLEqanQTupF3dtP9exT5,spotify:track:75dLEqanQTupF3dtP9exT5,https://api.spotify.com/v1/tracks/75dLEqanQTupF3dtP9exT5,https://api.spotify.com/v1/audio-analysis/75dLEqanQTupF3dtP9exT5,156882,4,Yikes,Nicki Minaj
0.695,0.555,5,-8.5,0,0.0509,0.141,0.826,0.11,0.26,150.024,audio_features,74loibzxXRL875X20kenvk,spotify:track:74loibzxXRL875X20kenvk,https://api.spotify.com/v1/tracks/74loibzxXRL875X20kenvk,https://api.spotify.com/v1/audio-analysis/74loibzxXRL875X20kenvk,83200,4,Poland,Lil Yachty
0.875,0.767,9,-4.109,1,0.302,0.173,0,0.15,0.941,110.076,audio_features,5zOqYPTcgiTAZfnKUbaNSf,spotify:track:5zOqYPTcgiTAZfnKUbaNSf,https://api.spotify.com/v1/tracks/5zOqYPTcgiTAZfnKUbaNSf,https://api.spotify.com/v1/audio-analysis/5zOqYPTcgiTAZfnKUbaNSf,197507,4,Glidin’ (feat. slowthai),Pa Salieu
0.84,0.708,1,-6.315,1,0.0912,0.228,1.66e-5,0.105,0.376,115.101,audio_features,5BJUEEgABE4mB2WzVITSHH,spotify:track:5BJUEEgABE4mB2WzVITSHH,https://api.spotify.com/v1/tracks/5BJUEEgABE4mB2WzVITSHH,https://api.spotify.com/v1/audio-analysis/5BJUEEgABE4mB2WzVITSHH,188870,4,Too Much (feat. Moneybagg Yo),Freddie Gibbs
0.714,0.549,1,-8.052,1,0.305,0.107,0,0.0995,0.43,94.066,audio_features,0NxYBIsH6IVL4IXlVNpD15,spotify:track:0NxYBIsH6IVL4IXlVNpD15,https://api.spotify.com/v1/tracks/0NxYBIsH6IVL4IXlVNpD15,https://api.spotify.com/v1/audio-analysis/0NxYBIsH6IVL4IXlVNpD15,241001,4,"Lighthouse (feat. Rico Nasty, slowthai & ICECOLDBISHOP)",Take A Daytrip
0.907,0.704,7,-8.83,0,0.247,0.46,2.38e-4,0.0934,0.747,109.994,audio_features,1VAYxguLGwy4NpnLMSh8R9,spotify:track:1VAYxguLGwy4NpnLMSh8R9,https://api.spotify.com/v1/tracks/1VAYxguLGwy4NpnLMSh8R9,https://api.spotify.com/v1/audio-analysis/1VAYxguLGwy4NpnLMSh8R9,149497,4,La Única - Sprite Limelight,Kali Uchis
0.749,0.633,5,-6.291,0,0.195,0.475,0.0017,0.112,0.669,130.203,audio_features,0kwtcexUeuGMmduCFp6x8H,spotify:track:0kwtcexUeuGMmduCFp6x8H,https://api.spotify.com/v1/tracks/0kwtcexUeuGMmduCFp6x8H,https://api.spotify.com/v1/audio-analysis/0kwtcexUeuGMmduCFp6x8H,103404,4,6 Ft,Mudrigo
0.584,0.62,7,-11.384,1,0.175,0.0242,0,0.19,0.861,145.93,audio_features,5PUxWxXQEJJidGkIVIF7Tq,spotify:track:5PUxWxXQEJJidGkIVIF7Tq,https://api.spotify.com/v1/tracks/5PUxWxXQEJJidGkIVIF7Tq,https://api.spotify.com/v1/audio-analysis/5PUxWxXQEJJidGkIVIF7Tq,110688,4,Tears,Mudrigo
0.332,0.46,2,-11.718,1,0.0953,0.249,0.592,0.151,0.168,74.183,audio_features,2Ux9OcbdSOULBQRgZah1cL,spotify:track:2Ux9OcbdSOULBQRgZah1cL,https://api.spotify.com/v1/tracks/2Ux9OcbdSOULBQRgZah1cL,https://api.spotify.com/v1/audio-analysis/2Ux9OcbdSOULBQRgZah1cL,209333,3,Rubber Hand Grip,Roc Marciano
0.554,0.509,0,-10.305,0,0.235,0.678,1.31e-4,0.494,0.419,78.777,audio_features,0l2cfkm5quNvOiaHTmgUwu,spotify:track:0l2cfkm5quNvOiaHTmgUwu,https://api.spotify.com/v1/tracks/0l2cfkm5quNvOiaHTmgUwu,https://api.spotify.com/v1/audio-analysis/0l2cfkm5quNvOiaHTmgUwu,157360,4,The Elephant Man's Bones,Roc Marciano
0.761,0.371,7,-10.544,1,0.482,0.163,0,0.427,0.836,112.541,audio_features,1l73bwJECQdHrcep2LNwLG,spotify:track:1l73bwJECQdHrcep2LNwLG,https://api.spotify.com/v1/tracks/1l73bwJECQdHrcep2LNwLG,https://api.spotify.com/v1/audio-analysis/1l73bwJECQdHrcep2LNwLG,122618,4,up all week (with slowthai),Mura Masa
0.843,0.585,6,-6.809,0,0.0429,0.112,7.49e-5,0.0403,0.675,110.512,audio_features,52ye3YnY6o4XITA62IzCwI,spotify:track:52ye3YnY6o4XITA62IzCwI,https://api.spotify.com/v1/tracks/52ye3YnY6o4XITA62IzCwI,https://api.spotify.com/v1/audio-analysis/52ye3YnY6o4XITA62IzCwI,266413,4,Chewing-Gum,Vendredi sur Mer
0.809,0.797,7,-4.73,1,0.242,0.0274,1.84e-4,0.605,0.793,100,audio_features,1Fk9MDDgy1VvMosMh4m34G,spotify:track:1Fk9MDDgy1VvMosMh4m34G,https://api.spotify.com/v1/tracks/1Fk9MDDgy1VvMosMh4m34G,https://api.spotify.com/v1/audio-analysis/1Fk9MDDgy1VvMosMh4m34G,146400,4,COMMA$,LORD$OFDOGTOWN
0.686,0.678,2,-5.048,0,0.213,0.155,0,0.188,0.591,128.467,audio_features,2GzUm7Ps1WbaiMiSY7CY0S,spotify:track:2GzUm7Ps1WbaiMiSY7CY0S,https://api.spotify.com/v1/tracks/2GzUm7Ps1WbaiMiSY7CY0S,https://api.spotify.com/v1/audio-analysis/2GzUm7Ps1WbaiMiSY7CY0S,186280,4,X-Wing - Cold Blooded Soul Version,Denzel Curry
0.559,0.421,1,-10.155,1,0.0334,0.49,0.00451,0.104,0.292,78.474,audio_features,7rNXmIrtLHJkGtobg9Anjj,spotify:track:7rNXmIrtLHJkGtobg9Anjj,https://api.spotify.com/v1/tracks/7rNXmIrtLHJkGtobg9Anjj,https://api.spotify.com/v1/audio-analysis/7rNXmIrtLHJkGtobg9Anjj,296930,4,Rattlesnake,Jack Van Cleaf
0.493,0.584,5,-6.894,1,0.0311,0.85,3.53e-4,0.114,0.234,86.909,audio_features,0X61Ud5Uzv44RvY3s1SsuO,spotify:track:0X61Ud5Uzv44RvY3s1SsuO,https://api.spotify.com/v1/tracks/0X61Ud5Uzv44RvY3s1SsuO,https://api.spotify.com/v1/audio-analysis/0X61Ud5Uzv44RvY3s1SsuO,255533,4,Imogen,Nick Mulvey
0.625,0.734,4,-6.035,0,0.0637,0.259,0,0.146,0.237,127.183,audio_features,3CKtuzQRKk4KDhaIRFHH56,spotify:track:3CKtuzQRKk4KDhaIRFHH56,https://api.spotify.com/v1/tracks/3CKtuzQRKk4KDhaIRFHH56,https://api.spotify.com/v1/audio-analysis/3CKtuzQRKk4KDhaIRFHH56,272247,4,In Time,FKA twigs
0.736,0.793,2,-5.544,0,0.031,0.0555,6.42e-4,0.239,0.871,114.057,audio_features,0ZOcaGQMGK3aVvTPaQykkE,spotify:track:0ZOcaGQMGK3aVvTPaQykkE,https://api.spotify.com/v1/tracks/0ZOcaGQMGK3aVvTPaQykkE,https://api.spotify.com/v1/audio-analysis/0ZOcaGQMGK3aVvTPaQykkE,299076,4,Moshiach,Yerachmiel Begun & The Miami Boys Choir
0.361,0.795,7,-5.679,0,0.0853,0.338,0,0.141,0.266,175.08,audio_features,715xydYGcGuc4SGH4frm43,spotify:track:715xydYGcGuc4SGH4frm43,https://api.spotify.com/v1/tracks/715xydYGcGuc4SGH4frm43,https://api.spotify.com/v1/audio-analysis/715xydYGcGuc4SGH4frm43,352313,4,Yerushalayim,Yerachmiel Begun & The Miami Boys Choir
0.553,0.803,7,-7.738,1,0.177,0.151,1.08e-4,0.325,0.723,87.922,audio_features,1QXrGs956FhI1QOlPY2mB9,spotify:track:1QXrGs956FhI1QOlPY2mB9,https://api.spotify.com/v1/tracks/1QXrGs956FhI1QOlPY2mB9,https://api.spotify.com/v1/audio-analysis/1QXrGs956FhI1QOlPY2mB9,224853,4,The Darkest Part (feat. Raekwon and Kid Sister),Danger Mouse
0.805,0.738,11,-2.324,1,0.15,0.00633,0,0.143,0.559,142.657,audio_features,6s3x9zSwfzgi1IY9iDXjYh,spotify:track:6s3x9zSwfzgi1IY9iDXjYh,https://api.spotify.com/v1/tracks/6s3x9zSwfzgi1IY9iDXjYh,https://api.spotify.com/v1/audio-analysis/6s3x9zSwfzgi1IY9iDXjYh,197147,4,Gotsta Get Paid,Rico Nasty
0.511,0.432,9,-10.204,0,0.361,0.461,9.24e-4,0.258,0.363,172.45,audio_features,3ujsJyNJl1zxvS4G9JhJtE,spotify:track:3ujsJyNJl1zxvS4G9JhJtE,https://api.spotify.com/v1/tracks/3ujsJyNJl1zxvS4G9JhJtE,https://api.spotify.com/v1/audio-analysis/3ujsJyNJl1zxvS4G9JhJtE,148693,4,Quantum Leap,Roc Marciano
0.675,0.506,10,-7.842,0,0.401,0.103,1.61e-5,0.544,0.752,171.829,audio_features,5e6EI6FnKVBvM3i8mZsLRU,spotify:track:5e6EI6FnKVBvM3i8mZsLRU,https://api.spotify.com/v1/tracks/5e6EI6FnKVBvM3i8mZsLRU,https://api.spotify.com/v1/audio-analysis/5e6EI6FnKVBvM3i8mZsLRU,174773,4,Daddy Kane (feat. Action Bronson),Roc Marciano
0.446,0.624,4,-12.133,1,0.401,0.553,4.83e-6,0.237,0.597,92.875,audio_features,5Emm0A35REXFDnnBmwKV63,spotify:track:5Emm0A35REXFDnnBmwKV63,https://api.spotify.com/v1/tracks/5Emm0A35REXFDnnBmwKV63,https://api.spotify.com/v1/audio-analysis/5Emm0A35REXFDnnBmwKV63,162053,4,Trillion Cut (feat. Boldy James),Roc Marciano
0.614,0.88,1,-7.643,1,0.257,0.0642,2.6e-6,0.667,0.775,86.98,audio_features,1WS1Q9G8vj0gPN2aOkZ80A,spotify:track:1WS1Q9G8vj0gPN2aOkZ80A,https://api.spotify.com/v1/tracks/1WS1Q9G8vj0gPN2aOkZ80A,https://api.spotify.com/v1/audio-analysis/1WS1Q9G8vj0gPN2aOkZ80A,238440,4,Aquamarine (feat. Michael Kiwanuka),Danger Mouse
0.559,0.81,4,-6.263,0,0.122,0.0212,0.00385,0.565,0.7,82.766,audio_features,36tHWoHVkkhv1uxhIls6nc,spotify:track:36tHWoHVkkhv1uxhIls6nc,https://api.spotify.com/v1/tracks/36tHWoHVkkhv1uxhIls6nc,https://api.spotify.com/v1/audio-analysis/36tHWoHVkkhv1uxhIls6nc,202400,4,Saltwater (feat. Conway the Machine),Danger Mouse
0.6,0.815,3,-7.663,0,0.206,0.344,8.92e-6,0.172,0.685,88.279,audio_features,5Mi3Qt2bXMqXRG2vnmp4a0,spotify:track:5Mi3Qt2bXMqXRG2vnmp4a0,https://api.spotify.com/v1/tracks/5Mi3Qt2bXMqXRG2vnmp4a0,https://api.spotify.com/v1/audio-analysis/5Mi3Qt2bXMqXRG2vnmp4a0,234333,4,Belize (feat. MF DOOM),Danger Mouse
0.282,0.77,0,-6.654,1,0.116,0.51,0.0304,0.801,0.554,72.477,audio_features,5Bm3H6NCbcFIAi1OwZWn1S,spotify:track:5Bm3H6NCbcFIAi1OwZWn1S,https://api.spotify.com/v1/tracks/5Bm3H6NCbcFIAi1OwZWn1S,https://api.spotify.com/v1/audio-analysis/5Bm3H6NCbcFIAi1OwZWn1S,130373,4,Sometimes,Danger Mouse
0.609,0.684,6,-7.06,0,0.0841,0.0191,9.38e-4,0.804,0.506,82.008,audio_features,1pRkGgpQGX6nr8PrO1NMIs,spotify:track:1pRkGgpQGX6nr8PrO1NMIs,https://api.spotify.com/v1/tracks/1pRkGgpQGX6nr8PrO1NMIs,https://api.spotify.com/v1/audio-analysis/1pRkGgpQGX6nr8PrO1NMIs,281360,4,"Because (feat. Joey Bada$$, Russ, and Dylan Cartlidge)",Danger Mouse
0.553,0.932,10,-6.543,0,0.464,0.0535,3.13e-6,0.314,0.562,174.48,audio_features,4b9cdjpEqR9ufNZTLevuAD,spotify:track:4b9cdjpEqR9ufNZTLevuAD,https://api.spotify.com/v1/tracks/4b9cdjpEqR9ufNZTLevuAD,https://api.spotify.com/v1/audio-analysis/4b9cdjpEqR9ufNZTLevuAD,248000,4,Strangers (feat. A$AP Rocky and Run The Jewels),Danger Mouse
0.652,0.669,11,-7.797,0,0.0262,0.122,3.9e-4,0.169,0.769,115.047,audio_features,3BpUZB0tw4zNmG3Iw1mclL,spotify:track:3BpUZB0tw4zNmG3Iw1mclL,https://api.spotify.com/v1/tracks/3BpUZB0tw4zNmG3Iw1mclL,https://api.spotify.com/v1/audio-analysis/3BpUZB0tw4zNmG3Iw1mclL,194009,4,Your Dog,Soccer Mommy
0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-5,0.0898,0.665,121.079,audio_features,4sNG6zQBmtq7M8aeeKJRMQ,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/tracks/4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/audio-analysis/4sNG6zQBmtq7M8aeeKJRMQ,252307,4,Brazil,Declan McKenna
